Customer_ID,Customer_Name,Email,Signup_Date,Transaction_Date,Product_Category,Purchase_Amount,Payment_Method,Device
CUST-0109,Ivy Lee,ivy.lee545@email.com,2023-07-27,2024-08-13,Electronics,548.07,Google Pay,Desktop
CUST-0129,Abigail Obaje,abigail.martinez837@email.com,2023-01-17,2024-08-13,Food & Grocery,105.87,Debit Card,Mobile
CUST-0215,Olivia Jones,olivia.jones294@email.com,2023-08-05,2024-08-13,Toys & Games,144.05,Debit Card,Desktop
CUST-0223,Harper Davis,harper.davis10@email.com,2023-12-21,2024-08-13,Automotive,813.31,Bank Transfer,Tablet
CUST-0235,Grace Wright,grace.wright822@email.com,2023-07-07,2024-08-13,Food & Grocery,178.24,Debit Card,Mobile
CUST-0276,Wendy Allen,wendy.allen520@email.com,2023-08-22,2024-08-13,Clothing,270.46,PayPal,Mobile
CUST-0385,Zack Jackson,zack.jackson39@email.com,2023-04-11,2024-08-13,Jewelry,2687.17,Apple Pay,Tablet
CUST-0390,Harper Smith,harper.smith924@email.com,2023-09-04,2024-08-13,Toys & Games,62.42,PayPal,Desktop
CUST-0399,Mason King,mason.king401@email.com,2023-05-30,2024-08-13,Home & Garden,172.95,Google Pay,Tablet
CUST-0427,Isabella Brown,isabella.brown232@email.com,2023-02-23,2024-08-13,Jewelry,2142.43,Apple Pay,Tablet
CUST-0459,Olivia Clark,olivia.clark528@email.com,2023-10-21,2024-08-13,Jewelry,870.89,Apple Pay,Mobile
CUST-0492,Peter Lopez,peter.lopez338@email.com,2023-11-06,2024-08-13,Clothing,70.40,Credit Card,Tablet
CUST-0029,Xavier Young,xavier.young253@email.com,2023-05-23,2024-08-14,Home & Garden,358.38,Google Pay,Mobile
CUST-0114,James Walker,james.walker800@email.com,2023-02-21,2024-08-14,Jewelry,2657.05,Debit Card,Tablet
CUST-0231,Wendy Clark,wendy.clark652@email.com,2024-01-19,2024-08-14,Automotive,242.39,Apple Pay,Mobile
CUST-0239,Ivy Garcia,ivy.garcia788@email.com,2024-01-28,2024-08-14,Automotive,77.61,PayPal,Tablet
CUST-0261,Olivia Martin,olivia.martin41@email.com,2023-05-05,2024-08-14,Books,60.51,Credit Card,Mobile
CUST-0319,Sam Harris,sam.harris514@email.com,2024-01-08,2024-08-14,Toys & Games,23.75,Apple Pay,Tablet
CUST-0379,Matthew Harris,matthew.harris314@email.com,2023-07-20,2024-08-14,Books,75.49,PayPal,Mobile
CUST-0403,Bob Nwachukwu,bob.green550@email.com,2023-01-19,2024-08-14,Beauty & Health,13.77,Debit Card,Tablet
CUST-0478,Daniel Thompson,daniel.thompson609@email.com,2023-01-06,2024-08-14,Toys & Games,128.57,Debit Card,Mobile
CUST-0006,Ella Davis,ella.davis42@email.com,2023-11-04,2024-08-15,Sports & Outdoors,781.98,Bank Transfer,Desktop
CUST-0017,Wendy Wright,wendy.wright966@email.com,2023-03-24,2024-08-15,Home & Garden,134.46,Bank Transfer,Tablet
CUST-0033,Zack Robinson,zack.robinson24@email.com,2024-01-12,2024-08-15,Books,25.38,Debit Card,Desktop
CUST-0207,Ethan Miller,ethan.miller536@email.com,2023-09-22,2024-08-15,Sports & Outdoors,471.70,Apple Pay,Tablet
CUST-0218,Yara Scott,yara.scott498@email.com,2023-11-27,2024-08-15,Toys & Games,106.63,Google Pay,Tablet
CUST-0292,Yara Lopez,yara.lopez325@email.com,2024-01-17,2024-08-15,Beauty & Health,198.32,Debit Card,Tablet
CUST-0398,Emma Harris,emma.harris464@email.com,2023-12-28,2024-08-15,Books,36.05,Apple Pay,Mobile
CUST-0463,Zack Wright,zack.wright881@email.com,2023-06-15,2024-08-15,Electronics,406.23,Debit Card,Tablet
CUST-0001,Sam King,sam.king258@email.com,2024-01-09,2024-08-16,Jewelry,1321.68,Debit Card,Tablet
CUST-0019,Mia Brown,mia.brown330@email.com,2023-12-19,2024-08-16,Food & Grocery,278.62,Credit Card,Mobile
CUST-0045,David Young,david.young762@email.com,2023-12-25,2024-08-16,Automotive,528.47,Google Pay,Mobile
CUST-0077,Alice Scott,alice.scott693@email.com,2023-10-14,2024-08-16,Jewelry,1312.36,Debit Card,Desktop
CUST-0081,Peter Owem,peter.gonzalez496@email.com,2023-12-22,2024-08-16,Jewelry,903.63,Debit Card,Tablet
CUST-0136,William Martin,william.martin72@email.com,2023-11-27,2024-08-16,Books,29.51,PayPal,Mobile
CUST-0181,Ivy Lee,ivy.lee498@email.com,2023-06-17,2024-08-16,Electronics,1260.48,Credit Card,Tablet
CUST-0199,Daniel Clark,daniel.clark436@email.com,2023-07-05,2024-08-16,Clothing,213.68,Debit Card,Desktop
CUST-0205,Isabella Davis,isabella.davis195@email.com,2024-01-16,2024-08-16,Sports & Outdoors,664.31,Debit Card,Desktop
CUST-0206,Mia Young,mia.young801@email.com,2023-06-28,2024-08-16,Books,48.82,Bank Transfer,Desktop
CUST-0215,Olivia Jones,olivia.jones294@email.com,2023-08-05,2024-08-16,Clothing,16.95,Google Pay,Mobile
CUST-0276,Wendy Allen,wendy.allen520@email.com,2023-08-22,2024-08-16,Sports & Outdoors,180.50,Debit Card,Desktop
CUST-0288,Sophia Johnson,sophia.johnson501@email.com,2024-01-22,2024-08-16,Automotive,780.14,PayPal,Mobile
CUST-0337,Harper Williams,harper.williams452@email.com,2023-09-13,2024-08-16,Jewelry,1393.61,PayPal,Desktop
CUST-0013,Emily Williams,emily.williams848@email.com,2023-08-15,2024-08-17,Electronics,407.30,Google Pay,Tablet
CUST-0130,Evelyn Lopez,evelyn.lopez339@email.com,2023-01-13,2024-08-17,Toys & Games,37.37,Google Pay,Mobile
CUST-0159,Jack Young,jack.young150@email.com,2023-06-29,2024-08-17,Home & Garden,534.90,Credit Card,Tablet
CUST-0183,Isabella Hall,isabella.hall366@email.com,2023-05-21,2024-08-17,Clothing,115.07,Debit Card,Tablet
CUST-0189,Uma Brown,uma.brown801@email.com,2024-01-18,2024-08-17,Food & Grocery,162.53,Debit Card,Mobile
CUST-0245,Mason Young,mason.young577@email.com,2023-03-20,2024-08-17,Books,41.75,Debit Card,Tablet
CUST-0277,Henry Thomas,henry.thomas670@email.com,2023-11-08,2024-08-17,Automotive,358.61,Apple Pay,Desktop
CUST-0314,David Robinson,david.robinson131@email.com,2023-02-06,2024-08-17,Automotive,743.40,Apple Pay,Mobile
CUST-0381,Xavier Obaje,xavier.martinez636@email.com,2023-07-26,2024-08-17,Books,49.52,Credit Card,Mobile
CUST-0384,Bob Garcia,bob.garcia128@email.com,2023-12-26,2024-08-17,Sports & Outdoors,839.79,Debit Card,Tablet
CUST-0397,Evelyn Walker,evelyn.walker291@email.com,2023-03-25,2024-08-17,Clothing,24.16,Credit Card,Mobile
CUST-0398,Emma Harris,emma.harris464@email.com,2023-12-28,2024-08-17,Beauty & Health,179.32,Google Pay,Tablet
CUST-0438,Yara Allen,yara.allen394@email.com,2023-11-07,2024-08-17,Books,60.91,Apple Pay,Mobile
CUST-0473,William Young,william.young26@email.com,2023-06-16,2024-08-17,Beauty & Health,28.87,Apple Pay,Desktop
CUST-0481,Daniel Clark,daniel.clark999@email.com,2023-10-11,2024-08-17,Jewelry,1852.66,Credit Card,Mobile
CUST-0018,Emily Allen,emily.allen879@email.com,2024-01-04,2024-08-18,Clothing,39.41,Bank Transfer,Desktop
CUST-0065,Emma Davis,emma.davis862@email.com,2023-04-21,2024-08-18,Automotive,377.52,Debit Card,Mobile
CUST-0066,Kate Miller,kate.miller905@email.com,2023-10-14,2024-08-18,Jewelry,2232.79,Debit Card,Mobile
CUST-0077,Alice Scott,alice.scott693@email.com,2023-10-14,2024-08-18,Electronics,1886.06,Google Pay,Desktop
CUST-0179,Matthew Walker,matthew.walker196@email.com,2023-05-16,2024-08-18,Electronics,260.08,Debit Card,Mobile
CUST-0254,Matthew Taylor,matthew.taylor682@email.com,2023-05-13,2024-08-18,Clothing,136.91,Google Pay,Desktop
CUST-0256,Ethan Wright,ethan.wright370@email.com,2023-02-05,2024-08-18,Books,65.10,Credit Card,Mobile
CUST-0256,Ethan Wright,ethan.wright370@email.com,2023-02-05,2024-08-18,Beauty & Health,189.72,Apple Pay,Mobile
CUST-0408,Daniel Thompson,daniel.thompson760@email.com,2024-01-11,2024-08-18,Clothing,137.86,Apple Pay,Desktop
CUST-0459,Olivia Clark,olivia.clark528@email.com,2023-10-21,2024-08-18,Automotive,857.44,Apple Pay,Mobile
CUST-0487,Charlie King,charlie.king462@email.com,2023-09-05,2024-08-18,Sports & Outdoors,704.56,Google Pay,Tablet
CUST-0045,David Young,david.young762@email.com,2023-12-25,2024-08-19,Sports & Outdoors,508.41,Debit Card,Desktop
CUST-0049,Bob Rodriguez,bob.rodriguez550@email.com,2023-05-25,2024-08-19,Food & Grocery,203.86,Apple Pay,Tablet
CUST-0054,Rachel Garcia,rachel.garcia238@email.com,2023-04-23,2024-08-19,Jewelry,1537.92,Credit Card,Desktop
CUST-0147,Olivia Lopez,olivia.lopez197@email.com,2023-08-14,2024-08-19,Beauty & Health,67.99,Debit Card,Mobile
CUST-0205,Isabella Davis,isabella.davis195@email.com,2024-01-16,2024-08-19,Electronics,445.82,PayPal,Desktop
CUST-0217,Henry Williams,henry.williams735@email.com,2023-10-21,2024-08-19,Automotive,742.08,Debit Card,Tablet
CUST-0337,Harper Williams,harper.williams452@email.com,2023-09-13,2024-08-19,Electronics,663.29,Google Pay,Desktop
CUST-0372,Ava Robinson,ava.robinson210@email.com,2023-11-11,2024-08-19,Electronics,1579.04,PayPal,Mobile
CUST-0391,Emily Robinson,emily.robinson975@email.com,2023-12-19,2024-08-19,Food & Grocery,123.61,PayPal,Desktop
CUST-0420,Yara Thomas,yara.thomas114@email.com,2023-11-16,2024-08-19,Toys & Games,106.16,Debit Card,Mobile
CUST-0452,Henry Scott,henry.scott692@email.com,2023-12-17,2024-08-19,Automotive,208.40,Bank Transfer,Mobile
CUST-0471,Charlie Nwachukwu,charlie.green803@email.com,2024-01-09,2024-08-19,Home & Garden,368.21,PayPal,Desktop
CUST-0490,Evelyn Nwachukwu,evelyn.green768@email.com,2023-10-21,2024-08-19,Automotive,989.70,Google Pay,Desktop
CUST-0001,Sam King,sam.king258@email.com,2024-01-09,2024-08-20,Clothing,40.30,Credit Card,Tablet
CUST-0053,James Williams,james.williams200@email.com,2023-03-27,2024-08-20,Sports & Outdoors,113.12,PayPal,Desktop
CUST-0098,Noah Robinson,noah.robinson745@email.com,2023-02-07,2024-08-20,Sports & Outdoors,98.99,Bank Transfer,Tablet
CUST-0121,Daniel Garcia,daniel.garcia63@email.com,2023-05-12,2024-08-20,Home & Garden,434.70,Bank Transfer,Desktop
CUST-0247,Wendy Harris,wendy.harris627@email.com,2023-02-15,2024-08-20,Home & Garden,360.26,Debit Card,Desktop
CUST-0260,Emily Lewis,emily.lewis49@email.com,2023-12-19,2024-08-20,Home & Garden,533.41,Google Pay,Tablet
CUST-0289,Matthew Lewis,matthew.lewis377@email.com,2024-01-02,2024-08-20,Beauty & Health,152.38,Google Pay,Desktop
CUST-0357,Ethan Rodriguez,ethan.rodriguez450@email.com,2023-02-28,2024-08-20,Home & Garden,384.85,PayPal,Mobile
CUST-0364,Ethan Young,ethan.young494@email.com,2023-06-28,2024-08-20,Toys & Games,39.26,Google Pay,Mobile
CUST-0393,Sam Obaje,sam.martinez60@email.com,2024-01-02,2024-08-20,Beauty & Health,192.06,Apple Pay,Tablet
CUST-0415,William Robinson,william.robinson694@email.com,2023-07-30,2024-08-20,Beauty & Health,79.64,Credit Card,Tablet
CUST-0461,Henry Brown,henry.brown702@email.com,2023-09-06,2024-08-20,Toys & Games,67.18,Credit Card,Tablet
CUST-0470,Abigail Hall,abigail.hall500@email.com,2023-04-22,2024-08-20,Jewelry,2421.21,PayPal,Mobile
CUST-0144,Isabella Hernandez,isabella.hernandez983@email.com,2024-01-13,2024-08-21,Food & Grocery,237.86,Apple Pay,Mobile
CUST-0146,Jack Clark,jack.clark929@email.com,2023-10-06,2024-08-21,Clothing,76.26,Credit Card,Desktop
CUST-0170,Ava Lee,ava.lee508@email.com,2024-01-28,2024-08-21,Sports & Outdoors,324.24,Google Pay,Desktop
CUST-0185,Lucas Brown,lucas.brown729@email.com,2023-02-07,2024-08-21,Sports & Outdoors,263.16,Debit Card,Tablet
CUST-0203,Tara Olatunji,tara.anderson768@email.com,2023-07-14,2024-08-21,Home & Garden,225.51,Apple Pay,Mobile
CUST-0221,Kate Nwachukwu,kate.green556@email.com,2023-06-28,2024-08-21,Automotive,689.26,Google Pay,Tablet
CUST-0251,Xavier Rodriguez,xavier.rodriguez784@email.com,2024-01-08,2024-08-21,Electronics,1467.97,Debit Card,Desktop
CUST-0279,Mia Lopez,mia.lopez613@email.com,2023-10-10,2024-08-21,Automotive,395.37,Bank Transfer,Mobile
CUST-0288,Sophia Johnson,sophia.johnson501@email.com,2024-01-22,2024-08-21,Sports & Outdoors,874.48,Google Pay,Tablet
CUST-0298,Ethan Lewis,ethan.lewis152@email.com,2023-08-09,2024-08-21,Electronics,347.47,Apple Pay,Desktop
CUST-0305,Diana Smith,diana.smith775@email.com,2024-01-21,2024-08-21,Beauty & Health,110.14,Credit Card,Desktop
CUST-0338,Henry King,henry.king327@email.com,2023-09-12,2024-08-21,Electronics,1023.64,Apple Pay,Desktop
CUST-0428,Ethan Hernandez,ethan.hernandez26@email.com,2023-05-13,2024-08-21,Home & Garden,149.05,Debit Card,Tablet
CUST-0496,Joseph Lee,joseph.lee704@email.com,2024-01-07,2024-08-21,Sports & Outdoors,382.43,Google Pay,Mobile
CUST-0042,Ava Scott,ava.scott213@email.com,2023-01-17,2024-08-22,Toys & Games,55.45,Apple Pay,Desktop
CUST-0182,Sam Lopez,sam.lopez346@email.com,2023-11-04,2024-08-22,Toys & Games,94.91,Debit Card,Mobile
CUST-0193,Andrew White,andrew.white578@email.com,2023-03-03,2024-08-22,Clothing,240.54,Debit Card,Tablet
CUST-0201,Harper Walker,harper.walker636@email.com,2023-10-09,2024-08-22,Beauty & Health,20.29,Bank Transfer,Mobile
CUST-0262,Isabella Garcia,isabella.garcia754@email.com,2023-09-17,2024-08-22,Beauty & Health,88.92,Google Pay,Desktop
CUST-0386,Xavier Hernandez,xavier.hernandez917@email.com,2024-01-16,2024-08-22,Jewelry,593.78,Credit Card,Tablet
CUST-0396,Eve Harris,eve.harris56@email.com,2023-05-25,2024-08-22,Toys & Games,110.64,Google Pay,Mobile
CUST-0398,Emma Harris,emma.harris464@email.com,2023-12-28,2024-08-22,Food & Grocery,263.52,PayPal,Desktop
CUST-0406,Harper Baker,harper.baker870@email.com,2023-09-18,2024-08-22,Food & Grocery,167.92,Credit Card,Mobile
CUST-0496,Joseph Lee,joseph.lee704@email.com,2024-01-07,2024-08-22,Sports & Outdoors,726.70,PayPal,Desktop
CUST-0010,Rachel King,rachel.king825@email.com,2023-06-12,2024-08-23,Books,56.39,PayPal,Tablet
CUST-0069,Henry Olatunji,henry.anderson108@email.com,2023-05-15,2024-08-23,Toys & Games,77.32,PayPal,Mobile
CUST-0085,William Rodriguez,william.rodriguez830@email.com,2023-10-01,2024-08-23,Beauty & Health,199.32,Debit Card,Mobile
CUST-0122,Ivy Young,ivy.young583@email.com,2023-03-05,2024-08-23,Toys & Games,45.74,PayPal,Desktop
CUST-0251,Xavier Rodriguez,xavier.rodriguez784@email.com,2024-01-08,2024-08-23,Food & Grocery,158.05,Debit Card,Desktop
CUST-0294,Bob Lopez,bob.lopez934@email.com,2023-06-02,2024-08-23,Books,51.05,Apple Pay,Mobile
CUST-0357,Ethan Rodriguez,ethan.rodriguez450@email.com,2023-02-28,2024-08-23,Books,18.80,Apple Pay,Tablet
CUST-0360,Uma Wright,uma.wright565@email.com,2023-04-27,2024-08-23,Food & Grocery,290.99,Credit Card,Mobile
CUST-0362,Benjamin Scott,benjamin.scott431@email.com,2024-01-18,2024-08-23,Sports & Outdoors,755.99,Apple Pay,Tablet
CUST-0383,Harper Harris,harper.harris643@email.com,2023-09-21,2024-08-23,Books,65.79,Bank Transfer,Desktop
CUST-0460,Peter Baker,peter.baker674@email.com,2023-08-26,2024-08-23,Home & Garden,592.55,Google Pay,Tablet
CUST-0462,Ethan Smith,ethan.smith467@email.com,2023-11-04,2024-08-23,Beauty & Health,88.62,Debit Card,Tablet
CUST-0471,Charlie Nwachukwu,charlie.green803@email.com,2024-01-09,2024-08-23,Home & Garden,254.94,Debit Card,Tablet
CUST-0005,Jack Brown,jack.brown829@email.com,2023-06-08,2024-08-24,Automotive,297.64,Credit Card,Mobile
CUST-0131,Ivy Johnson,ivy.johnson689@email.com,2023-12-20,2024-08-24,Sports & Outdoors,493.26,Apple Pay,Tablet
CUST-0162,Sophia King,sophia.king462@email.com,2023-10-25,2024-08-24,Sports & Outdoors,69.03,Bank Transfer,Mobile
CUST-0208,Eve Lewis,eve.lewis38@email.com,2023-05-07,2024-08-24,Beauty & Health,125.79,Apple Pay,Tablet
CUST-0212,Ethan Williams,ethan.williams93@email.com,2023-10-14,2024-08-24,Books,43.34,PayPal,Tablet
CUST-0309,Frank Walker,frank.walker334@email.com,2023-07-13,2024-08-24,Food & Grocery,41.47,Apple Pay,Mobile
CUST-0335,Diana Rodriguez,diana.rodriguez517@email.com,2023-09-01,2024-08-24,Food & Grocery,83.78,Apple Pay,Tablet
CUST-0352,Victor Brown,victor.brown65@email.com,2023-07-27,2024-08-24,Clothing,21.51,Apple Pay,Tablet
CUST-0367,Sophia Thomas,sophia.thomas61@email.com,2023-11-25,2024-08-24,Books,49.23,Bank Transfer,Tablet
CUST-0379,Matthew Harris,matthew.harris314@email.com,2023-07-20,2024-08-24,Beauty & Health,137.22,Bank Transfer,Mobile
CUST-0432,Victor Davis,victor.davis699@email.com,2023-11-27,2024-08-24,Automotive,498.65,Google Pay,Tablet
CUST-0484,Emily Walker,emily.walker490@email.com,2023-08-11,2024-08-24,Electronics,528.69,Apple Pay,Mobile
CUST-0485,Charlotte Thompson,charlotte.thompson522@email.com,2023-03-17,2024-08-24,Food & Grocery,39.97,Bank Transfer,Desktop
CUST-0042,Ava Scott,ava.scott213@email.com,2023-01-17,2024-08-25,Books,39.01,Bank Transfer,Mobile
CUST-0044,Daniel Brown,daniel.brown199@email.com,2023-09-24,2024-08-25,Home & Garden,549.80,Credit Card,Mobile
CUST-0099,Charlie Johnson,charlie.johnson515@email.com,2024-01-23,2024-08-25,Toys & Games,54.62,PayPal,Desktop
CUST-0154,Mason Wright,mason.wright286@email.com,2023-12-31,2024-08-25,Beauty & Health,115.13,PayPal,Desktop
CUST-0234,Liam Jackson,liam.jackson924@email.com,2024-01-02,2024-08-25,Toys & Games,133.52,PayPal,Tablet
CUST-0254,Matthew Taylor,matthew.taylor682@email.com,2023-05-13,2024-08-25,Home & Garden,506.26,PayPal,Desktop
CUST-0272,William Brown,william.brown920@email.com,2023-09-05,2024-08-25,Food & Grocery,217.48,PayPal,Mobile
CUST-0277,Henry Thomas,henry.thomas670@email.com,2023-11-08,2024-08-25,Food & Grocery,238.93,Apple Pay,Tablet
CUST-0283,Benjamin Jones,benjamin.jones788@email.com,2023-09-26,2024-08-25,Sports & Outdoors,353.02,PayPal,Desktop
CUST-0292,Yara Lopez,yara.lopez325@email.com,2024-01-17,2024-08-25,Home & Garden,283.88,Bank Transfer,Tablet
CUST-0320,Kate Wright,kate.wright539@email.com,2023-06-20,2024-08-25,Toys & Games,29.62,Debit Card,Mobile
CUST-0351,Wendy Owem,wendy.gonzalez900@email.com,2024-01-09,2024-08-25,Sports & Outdoors,469.68,Debit Card,Tablet
CUST-0455,Ethan Wright,ethan.wright862@email.com,2023-12-02,2024-08-25,Electronics,1839.22,Apple Pay,Desktop
CUST-0464,Ella Nwachukwu,ella.green429@email.com,2023-07-19,2024-08-25,Jewelry,1074.03,Credit Card,Mobile
CUST-0475,Harper King,harper.king62@email.com,2023-10-22,2024-08-25,Books,37.74,PayPal,Tablet
CUST-0495,Peter Hernandez,peter.hernandez1@email.com,2023-12-30,2024-08-25,Sports & Outdoors,806.81,Apple Pay,Tablet
CUST-0018,Emily Allen,emily.allen879@email.com,2024-01-04,2024-08-26,Beauty & Health,187.11,Google Pay,Mobile
CUST-0130,Evelyn Lopez,evelyn.lopez339@email.com,2023-01-13,2024-08-26,Food & Grocery,288.73,Debit Card,Mobile
CUST-0148,Peter Scott,peter.scott132@email.com,2023-08-09,2024-08-26,Automotive,83.89,PayPal,Mobile
CUST-0175,Xavier Thompson,xavier.thompson488@email.com,2023-07-15,2024-08-26,Electronics,939.41,Debit Card,Tablet
CUST-0182,Sam Lopez,sam.lopez346@email.com,2023-11-04,2024-08-26,Sports & Outdoors,424.29,Debit Card,Tablet
CUST-0316,Diana Jackson,diana.jackson289@email.com,2023-10-22,2024-08-26,Electronics,1928.48,Apple Pay,Mobile
CUST-0327,Amelia Jackson,amelia.jackson379@email.com,2023-12-17,2024-08-26,Home & Garden,57.65,Credit Card,Tablet
CUST-0357,Ethan Rodriguez,ethan.rodriguez450@email.com,2023-02-28,2024-08-26,Electronics,1965.89,Debit Card,Tablet
CUST-0446,Lucas Davis,lucas.davis765@email.com,2023-10-06,2024-08-26,Electronics,226.93,Credit Card,Mobile
CUST-0469,David Lopez,david.lopez544@email.com,2023-04-12,2024-08-26,Automotive,471.16,Apple Pay,Desktop
CUST-0008,Mia Brown,mia.brown116@email.com,2023-03-07,2024-08-27,Jewelry,621.96,Bank Transfer,Desktop
CUST-0080,Ava Wilson,ava.wilson694@email.com,2023-08-29,2024-08-27,Books,67.30,PayPal,Mobile
CUST-0103,Emily Lewis,emily.lewis232@email.com,2023-09-20,2024-08-27,Electronics,600.13,Credit Card,Tablet
CUST-0110,Rachel Allen,rachel.allen32@email.com,2023-07-06,2024-08-27,Books,45.57,Debit Card,Mobile
CUST-0154,Mason Wright,mason.wright286@email.com,2023-12-31,2024-08-27,Home & Garden,36.50,PayPal,Desktop
CUST-0314,David Robinson,david.robinson131@email.com,2023-02-06,2024-08-27,Beauty & Health,37.30,Credit Card,Tablet
CUST-0356,Harper Johnson,harper.johnson645@email.com,2023-12-23,2024-08-27,Books,45.36,Bank Transfer,Desktop
CUST-0422,Abigail Olatunji,abigail.anderson90@email.com,2023-10-02,2024-08-27,Food & Grocery,41.84,Bank Transfer,Mobile
CUST-0448,Lucas Miller,lucas.miller247@email.com,2023-04-30,2024-08-27,Electronics,1435.73,Credit Card,Tablet
CUST-0014,Henry Jones,henry.jones62@email.com,2023-12-19,2024-08-28,Sports & Outdoors,330.24,Credit Card,Desktop
CUST-0128,Ethan Obaje,ethan.martinez882@email.com,2023-03-17,2024-08-28,Toys & Games,95.17,Credit Card,Desktop
CUST-0158,Ella Taylor,ella.taylor864@email.com,2023-02-03,2024-08-28,Food & Grocery,84.57,Apple Pay,Desktop
CUST-0181,Ivy Lee,ivy.lee498@email.com,2023-06-17,2024-08-28,Automotive,128.29,Google Pay,Desktop
CUST-0191,Abigail Nwachukwu,abigail.green819@email.com,2023-10-25,2024-08-28,Books,43.23,Debit Card,Tablet
CUST-0204,Olivia Johnson,olivia.johnson260@email.com,2024-01-14,2024-08-28,Books,21.65,Credit Card,Tablet
CUST-0305,Diana Smith,diana.smith775@email.com,2024-01-21,2024-08-28,Home & Garden,347.88,Google Pay,Mobile
CUST-0336,Victor Harris,victor.harris135@email.com,2023-10-01,2024-08-28,Toys & Games,149.88,Credit Card,Mobile
CUST-0383,Harper Harris,harper.harris643@email.com,2023-09-21,2024-08-28,Jewelry,2867.76,Google Pay,Desktop
CUST-0387,Daniel Smith,daniel.smith595@email.com,2023-07-26,2024-08-28,Home & Garden,200.49,Google Pay,Desktop
CUST-0412,Ivy Harris,ivy.harris571@email.com,2023-12-17,2024-08-28,Jewelry,2106.08,Apple Pay,Mobile
CUST-0420,Yara Thomas,yara.thomas114@email.com,2023-11-16,2024-08-28,Toys & Games,56.61,Debit Card,Tablet
CUST-0450,Peter Allen,peter.allen989@email.com,2023-07-17,2024-08-28,Food & Grocery,265.67,Bank Transfer,Desktop
CUST-0478,Daniel Thompson,daniel.thompson609@email.com,2023-01-06,2024-08-28,Books,67.41,Debit Card,Mobile
CUST-0014,Henry Jones,henry.jones62@email.com,2023-12-19,2024-08-29,Food & Grocery,292.45,PayPal,Mobile
CUST-0035,Diana Lee,diana.lee992@email.com,2024-01-04,2024-08-29,Home & Garden,505.13,Debit Card,Tablet
CUST-0036,Tara Rodriguez,tara.rodriguez797@email.com,2023-10-13,2024-08-29,Jewelry,1792.08,Debit Card,Tablet
CUST-0060,William Garcia,william.garcia763@email.com,2023-05-19,2024-08-29,Sports & Outdoors,661.97,Apple Pay,Tablet
CUST-0120,Amelia Jones,amelia.jones133@email.com,2023-06-17,2024-08-29,Sports & Outdoors,686.69,Credit Card,Mobile
CUST-0205,Isabella Davis,isabella.davis195@email.com,2024-01-16,2024-08-29,Clothing,83.66,Debit Card,Desktop
CUST-0239,Ivy Garcia,ivy.garcia788@email.com,2024-01-28,2024-08-29,Food & Grocery,154.29,Credit Card,Mobile
CUST-0303,Evelyn Thomas,evelyn.thomas225@email.com,2023-07-30,2024-08-29,Electronics,1623.21,Google Pay,Mobile
CUST-0334,Lucas White,lucas.white436@email.com,2023-11-05,2024-08-29,Beauty & Health,107.24,PayPal,Mobile
CUST-0365,James Davis,james.davis9@email.com,2023-10-06,2024-08-29,Toys & Games,48.48,Debit Card,Mobile
CUST-0369,David Jones,david.jones676@email.com,2023-08-29,2024-08-29,Automotive,23.89,Google Pay,Tablet
CUST-0379,Matthew Harris,matthew.harris314@email.com,2023-07-20,2024-08-29,Sports & Outdoors,330.89,Apple Pay,Tablet
CUST-0010,Rachel King,rachel.king825@email.com,2023-06-12,2024-08-30,Books,46.73,Apple Pay,Tablet
CUST-0018,Emily Allen,emily.allen879@email.com,2024-01-04,2024-08-30,Electronics,1134.48,Bank Transfer,Tablet
CUST-0022,Olivia Jones,olivia.jones531@email.com,2023-03-25,2024-08-30,Food & Grocery,15.63,Debit Card,Desktop
CUST-0099,Charlie Johnson,charlie.johnson515@email.com,2024-01-23,2024-08-30,Sports & Outdoors,771.97,Apple Pay,Desktop
CUST-0105,Jack Clark,jack.clark137@email.com,2023-12-06,2024-08-30,Automotive,650.77,Bank Transfer,Tablet
CUST-0174,Charlotte Harris,charlotte.harris74@email.com,2023-07-08,2024-08-30,Toys & Games,26.71,Apple Pay,Mobile
CUST-0206,Mia Young,mia.young801@email.com,2023-06-28,2024-08-30,Electronics,1211.88,Debit Card,Mobile
CUST-0214,Mason Young,mason.young239@email.com,2023-10-14,2024-08-30,Books,65.18,Credit Card,Desktop
CUST-0235,Grace Wright,grace.wright822@email.com,2023-07-07,2024-08-30,Clothing,16.53,Apple Pay,Tablet
CUST-0310,William Miller,william.miller877@email.com,2023-10-01,2024-08-30,Sports & Outdoors,95.09,Debit Card,Tablet
CUST-0319,Sam Harris,sam.harris514@email.com,2024-01-08,2024-08-30,Books,56.40,Debit Card,Mobile
CUST-0326,Zack Obaje,zack.martinez247@email.com,2023-11-03,2024-08-30,Automotive,552.45,Apple Pay,Desktop
CUST-0339,Yara Brown,yara.brown598@email.com,2023-03-03,2024-08-30,Home & Garden,397.35,Google Pay,Desktop
CUST-0386,Xavier Hernandez,xavier.hernandez917@email.com,2024-01-16,2024-08-30,Clothing,124.06,Credit Card,Tablet
CUST-0388,Ethan Hall,ethan.hall226@email.com,2023-12-07,2024-08-30,Books,18.94,Credit Card,Mobile
CUST-0399,Mason King,mason.king401@email.com,2023-05-30,2024-08-30,Toys & Games,47.43,Google Pay,Mobile
CUST-0414,Quinn Jackson,quinn.jackson961@email.com,2023-09-04,2024-08-30,Electronics,127.17,Apple Pay,Desktop
